URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-50m2-loggia-bezposrednio-ID4usn2,Brak danych,Brak danych,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",50.87m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kompaktowe-studio-w-prestizowym-noho-n14-ID4w1B6,518 000 zł,17 198 zł/m²,"ul. Nadgórników, Bogucice, Katowice, śląskie",30.12m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/nowa-kawalerka-gotowa-do-odbioru-poznan-podolany-ID4nwdC,"372 293,40 zł",12 990 zł/m²,"Jasielska 10A-D, Podolany, Jeżyce, Poznań, wielkopolskie",28.66m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,blok,plastikowe,silikat
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-ID4ugc5,Brak danych,Brak danych,"ul. Racławicka, Krowodrza, Krowodrza, Kraków, małopolskie",26.51m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-mokotowie-ID4uG3X,440 000 zł,18 333 zł/m²,"ul. Dolna, Sielce, Mokotów, Warszawa, mazowieckie",24m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1970,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kup-i-zarabial-apartamenty-na-lesnej-ID4wd2P,421 000 zł,22 980 zł/m²,"ul. Leśna, Bukowina Tatrzańska, Bukowina Tatrzańska, tatrzański, małopolskie",18.32m²,1 pokój,inne,wtórny,biuro nieruchomości,1935,apartamentowiec,plastikowe,drewno
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-sercu-miasta-ID4wdQH,521 736 zł,20 380 zł/m²,"ul. Gwarna, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",25.6m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-ID4unQS,Brak danych,Brak danych,"ul. Czerwone Maki, Ruczaj, Dębniki, Kraków, małopolskie",32.79m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-do-wejscia-wirek-klimatyzacja-ID4we01,218 000 zł,7 681 zł/m²,"Wirek, Ruda Śląska, śląskie",28.38m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1986,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-ID4u8U5,Brak danych,Brak danych,"ul. Grzybki, Stare Podgórze, Podgórze, Kraków, małopolskie",32.8m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-slodowiec-city-klimatyzacja-ID4w1us,835 000 zł,23 521 zł/m²,"ul. Stefana Żeromskiego, Słodowiec, Bielany, Warszawa, mazowieckie",35.5m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2016,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4up9m,Brak danych,Brak danych,"ul. Wenecka, Julianów, Piaseczno, piaseczyński, mazowieckie",27.97m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/m6-apartamenty-rynek-16-1-pokoj-33-1-m2-ID4tbTo,239 900 zł,7 248 zł/m²,"Kluczbork, Kluczbork, kluczborski, opolskie",33.1m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-balkon-mokotow-pole-mokotowskie-ID4uKoY,598 000 zł,20 982 zł/m²,"Stary Mokotów, Mokotów, Warszawa, mazowieckie",28.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1968,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-sypialnia-149-tys-zl-ID4sVvQ,149 000 zł,10 643 zł/m²,"Swoszowice, Swoszowice, Kraków, małopolskie",14m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/nowe-2-pok-apartamenty-na-wzgorzu-rabat-ID4wdkj,298 765 zł,9 906 zł/m²,"ul. Klimontowska, Sielec, Sosnowiec, śląskie",30.16m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/piekny-gotowy-apartament-z-duzym-balkonem-ID4uZWQ,415 000 zł,14 310 zł/m²,"Stare Miasto, Toruń, kujawsko-pomorskie",29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1900,kamienica,drewniane,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-ID4unN2,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",32.67m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/prado-katowice-mieszkanie-1-pok-a1-0-02-ID4qfYh,346 365 zł,12 900 zł/m²,"ul. Wojska Polskiego, Piotrowice-Ochojec, Katowice, śląskie",26.85m²,1 pokój,brak informacji,pierwotny,deweloper,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-42m2-taras-bez-posrednikow-ID4ujry,463 478 zł,11 022 zł/m²,"ul. Apollina 17, Kowale, Kolbudy, gdański, pomorskie",42.05m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/zamieszkaj-przy-ec1-kawalerka-tylko-do-28-02-rabat-ID4wdjl,335 204 zł,12 207 zł/m²,"ul. Targowa, Fabryczna, Śródmieście, Łódź, łódzkie",27.46m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/kawalerka-13-minut-do-centrum-do-negocjacji-ID4wdvu,469 000 zł,19 300 zł/m²,"al. Aleja Jerzego Waszyngtona, Grochów, Praga-Południe, Warszawa, mazowieckie",24.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1964,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/klimatyczne-nowe-mieszkanie-gotowe-do-zamieszkania-ID4wcyO,466 680 zł,13 590 zł/m²,"Bańgów, Siemianowice Śląskie, śląskie",34.34m²,1 pokój,miejskie,wtórny,prywatny,2024,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/lokal-inwestycyjny-willa-port-resort-ID4uWqU,320 000 zł,8 472 zł/m²,"Ostróda, ostródzki, warmińsko-mazurskie",37.77m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-ID4uod5,771 000 zł,24 871 zł/m²,"ul. Zwrotnicza, Czyste, Wola, Warszawa, mazowieckie",31m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-gotowe-do-odbioru-meva-gdynia-m26-ID4uqMl,632 000 zł,16 102 zł/m²,"ul. Gerarda Denhoffa 2, Grabówek, Gdynia, pomorskie",39.25m²,1 pokój,miejskie,pierwotny,deweloper,2024,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-25m2-ID4uEWU,Brak danych,Brak danych,"ul. Twarda, Młyniska, Gdańsk, pomorskie",25.23m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-43m2-balkon-bez-prowizji-ID4uolX,1 011 000 zł,23 306 zł/m²,"ul. Stefana Okrzei, Stara Praga, Praga-Północ, Warszawa, mazowieckie",43.38m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-1-pietro-30-4m2-lwowska-centrum-ID4u3NS,290 000 zł,9 539 zł/m²,"ul. Lwowska, Oleśnica, oleśnicki, dolnośląskie",30.4m²,1 pokój,miejskie,wtórny,prywatny,1880,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/apartament-w-centrum-wadowic-ID4wfyo,299 000 zł,10 418 zł/m²,"Plac Jana Pawła II, Wadowice, Wadowice, wadowicki, małopolskie",28.7m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/studio-w-widokiem-ID4wf70,580 000 zł,19 161 zł/m²,"ul. Sucha, Letnica, Gdańsk, pomorskie",30.27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2021,apartamentowiec,plastikowe,cegła
https://www.otodom.pl/pl/oferta/perelka-ciche-studio-w-sercu-miasta-quiet-studio-ID4u5bo,424 000 zł,11 398 zł/m²,"al. Wyzwolenia, Śródmieście-Północ, Śródmieście, Szczecin, zachodniopomorskie",37.2m²,1 pokój,brak informacji,wtórny,prywatny,1970,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/centrum-wyspianskiego-nowosc-extra-cena-ID4twG9,355 250 zł,12 500 zł/m²,"Króla Stanisława Augusta, Rzeszów, podkarpackie",28.42m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,plastikowe,beton
https://www.otodom.pl/pl/oferta/kawalerka-z-wydzielona-sypialnia-kamienica-premium-ID4wfhN,576 000 zł,19 194 zł/m²,"Stare Miasto, Stare Miasto, Poznań, wielkopolskie",30.01m²,1 pokój,inne,wtórny,biuro nieruchomości,Brak danych,kamienica,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-30-mertow-ul-tuwima-okazja-ID4uY7z,270 000 zł,9 000 zł/m²,"ul. Juliana Tuwima, Koszalin, zachodniopomorskie",30m²,1 pokój,miejskie,wtórny,prywatny,1980,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-bezposrednio-ID4umD0,534 600 zł,18 660 zł/m²,"ul. Fajansowa, Raków, Włochy, Warszawa, mazowieckie",28.65m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/inwestycyjna-kawalerka-tylko-do-28-02-mega-rabat-ID4weXu,266 180 zł,10 198 zł/m²,"ul. Zielona, Stare Polesie, Polesie, Łódź, łódzkie",26.1m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4uUkm,Brak danych,Brak danych,"ul. Namysłowska, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",30.7m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/bielanydobra-komunikacjabroniewskiego-ID4webP,480 000 zł,14 475 zł/m²,"ul. Władysława Broniewskiego, Piaski, Bielany, Warszawa, mazowieckie",33.16m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1972,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bez-prowizji-ID4wdyu,599 000 zł,19 569 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",30.61m²,1 pokój,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-29-06-m-krakow-ID4w7bu,690 000 zł,23 744 zł/m²,"ul. Solna, Stare Podgórze, Podgórze, Kraków, małopolskie",29.06m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2015,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/nowe-kawalerki-w-centrum-miasta-ID4w2IW,280 000 zł,15 461 zł/m²,"ul. Legionów, Króla Stanisława Augusta, Rzeszów, podkarpackie",18.11m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/ochota-ul-pawinskiego-27m2-ID4we2h,450 000 zł,16 667 zł/m²,"ul. Adolfa Pawińskiego, Rakowiec, Ochota, Warszawa, mazowieckie",27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1964,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/rezerwacja-do-wprowadzenia-2018-remont-ID4uUyZ,424 000 zł,17 306 zł/m²,"ul. Wrzeciono, Wrzeciono, Bielany, Warszawa, mazowieckie",24.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1967,blok,Brak danych,wielka płyta
https://www.otodom.pl/pl/oferta/przytulne-studio-na-zamknietym-zielonym-osiedlu-ID4webS,515 000 zł,18 775 zł/m²,"Bronowice Małe, Bronowice, Kraków, małopolskie",27.43m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-balkon-bez-prowizji-ID4up6J,Brak danych,Brak danych,"ul. Gioacchino Rossiniego, Kobiałka, Białołęka, Warszawa, mazowieckie",38.31m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/okazja-cenowa-bez-prowizji-po-remoncie-23m2-wola-ID4uPHM,449 000 zł,19 437 zł/m²,"ul. Deotymy, Koło, Wola, Warszawa, mazowieckie",23.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,Brak danych,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-miejsce-parkingowe-komorka-ID4oifH,349 000 zł,10 576 zł/m²,"Nowy Fordon, Bydgoszcz, kujawsko-pomorskie",33m²,1 pokój,kotłownia,wtórny,prywatny,2017,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-przy-placu-konesera-ID4qGci,620 000 zł,17 024 zł/m²,"ul. Ząbkowska, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",36.42m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1913,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4u9Tf,Brak danych,Brak danych,"ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie",51.9m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4uhLU,827 321 zł,29 327 zł/m²,"ul. Klemensa Janickiego, Stare Miasto, Stare Miasto, Wrocław, dolnośląskie",28.21m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-taras-bez-posrednikow-ID4uaj9,Brak danych,Brak danych,"pl. Piastów, Śródmieście, Gliwice, śląskie",30.38m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/jezyce-kawalerka-w-niskiej-cenie-top-lokalizacj-ID4twdA,437 585 zł,13 980 zł/m²,"Ogrody, Jeżyce, Poznań, wielkopolskie",31.3m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/gotowa-inwestycja-w-mechelinkach-ID4weIa,399 000 zł,17 884 zł/m²,"ul. Do Morza, Mechelinki, Kosakowo, pucki, pomorskie",22.31m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2019,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u9Jn,Brak danych,Brak danych,"ul. Wólczańska, Centrum, Śródmieście, Łódź, łódzkie",26.65m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-nad-odra-blisko-centrum-ID4wdLE,516 000 zł,17 653 zł/m²,"ul. Jedności Narodowej, Ołbin, Śródmieście, Wrocław, dolnośląskie",29.23m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-taras-bez-prowizji-ID4w7lp,Brak danych,Brak danych,"ul. dr. Jana Piltza, Kobierzyn, Dębniki, Kraków, małopolskie",30.9m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ostatnia-kawalerka-ze-slonecznym-ogrodkiem-ID4wdIN,329 500 zł,11 362 zł/m²,"ul. Borkowska, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",29m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-29-ID4nYBr,1 320 000 zł,30 387 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",43.44m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/cichy-zakatek-kawalerka-o-super-ukladzie-ID4wdCx,376 948 zł,14 300 zł/m²,"ul. Kartuska, Jasień, Gdańsk, pomorskie",26.36m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,silikat
https://www.otodom.pl/pl/oferta/apartament-studio-przy-rondzie-onz-ID4wdZD,1 030 000 zł,25 750 zł/m²,"al. Aleja Jana Pawła II, Muranów, Śródmieście, Warszawa, mazowieckie",40m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1972,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/duza-kawalerka-asnyka-3-okazja-ID4w1A8,309 999 zł,10 333 zł/m²,"ul. Adama Asnyka, Niebuszewo-Bolinko, Śródmieście, Szczecin, zachodniopomorskie",30m²,1 pokój,miejskie,wtórny,prywatny,1980,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-ogrodek-bezposrednio-ID4uqK3,Brak danych,Brak danych,"ul. Tadeusza Wendy, Śródmieście, Gdynia, pomorskie",32.94m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-27m2-ID4ujew,436 020 zł,15 600 zł/m²,"ul. Młoda, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",27.95m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-ogrodek-bez-prowizji-ID4usIM,Brak danych,Brak danych,"ul. Lazurowa, Chrzanów, Bemowo, Warszawa, mazowieckie",35.32m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-ogrodek-ID4uiHW,478 720 zł,16 000 zł/m²,"ul. Skarbka z Gór 47, Grodzisk, Białołęka, Warszawa, mazowieckie",29.92m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-32-95-m-wroclaw-ID4tXSX,450 000 zł,13 657 zł/m²,"ul. Obrońców Poczty Gdańskiej, Partynice, Krzyki, Wrocław, dolnośląskie",32.95m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2010,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-36m2-balkon-ID4uFeB,Brak danych,Brak danych,"ul. Fabryczna 24, Muchobór Mały, Fabryczna, Wrocław, dolnośląskie",36.68m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerkawidok-na-zielenprzy-lasku-na-kole-ID4uZUQ,499 000 zł,17 207 zł/m²,"ul. Obozowa, Koło, Wola, Warszawa, mazowieckie",29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1936,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/wegrzce-wielkie-1-pok-kuchnia-balkon-piwnica-ID4uDTQ,450 000 zł,13 534 zł/m²,"Długa, Węgrzce Wielkie, Wieliczka, wielicki, małopolskie",33.25m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2015,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-pradnik-bialy-krakow-ID4wfmh,515 000 zł,19 537 zł/m²,"ul. Henryka Pachońskiego, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",26.36m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2022,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/trzy-kawalerki-inwestycyjne-w-swietnej-lokalizacji-ID4r2iS,1 500 000 zł,16 667 zł/m²,"Ligota-Panewniki, Katowice, śląskie",90m²,1 pokój,miejskie,wtórny,prywatny,2016,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-30m2-al-jerozolimskie-ID4w3IA,528 000 zł,17 600 zł/m²,"al. Aleje Jerozolimskie, Salomea, Włochy, Warszawa, mazowieckie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2017,apartamentowiec,Brak danych,cegła
https://www.otodom.pl/pl/oferta/zarabiaj-inwestuj-mieszkaj-odlicz-vat-ID4uOgV,351 580 zł,12 883 zł/m²,"ul. Głęboka, Śródmieście, Gdańsk, pomorskie",27.29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,apartamentowiec,Brak danych,silikat
https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-podolany-ID4wd8v,450 000 zł,13 599 zł/m²,"ul. Druskienicka, Podolany, Jeżyce, Poznań, wielkopolskie",33.09m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2021,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowa-kawalerka-do-wprowadzenia-ID4tLQE,299 000 zł,8 838 zł/m²,"ul. Szkolna, Biała Wschód, Bielsko-Biała, śląskie",33.83m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/plastyczne-mieszkanie-w-niskiej-zabudowie-ID4umPp,570 000 zł,14 817 zł/m²,"ul. Karola Linneusza, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",38.47m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1959,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/duza-kawalerka-w-swietnej-lokalizacji-ID4u2cC,320 000 zł,9 065 zł/m²,"ul. Energetyków, Centrum, Zielona Góra, lubuskie",35.3m²,1 pokój,miejskie,wtórny,prywatny,1987,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-w-scislym-centum-pl-legionow-lotus-ID4rFB2,329 000 zł,16 450 zł/m²,"pl. Legionów, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",20m²,1 pokój,miejskie,wtórny,prywatny,1972,apartamentowiec,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-weekendowe-mechelinki-ID4weIb,399 000 zł,17 884 zł/m²,"ul. Do Morza, Mechelinki, Kosakowo, pucki, pomorskie",22.31m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2019,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-35m2-przy-lasku-widzewskim-duzy-balkon-ID4w2c1,249 000 zł,7 114 zł/m²,"ul. Michała Lermontowa, Widzew Wschód, Widzew, Łódź, łódzkie",35m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1979,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/zakamarki-mieszkanie-1-pok-b1-2-10-ID4ux02,Brak danych,Brak danych,"al. Marszałka Józefa Piłsudskiego 102, Marki, wołomiński, mazowieckie",39.78m²,1 pokój,brak informacji,pierwotny,deweloper,2027,blok,plastikowe,Brak danych
